product_id,product_name,category_id,price_tier
B08497Z1MQ,"HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Speed Customizable 2400 DPI, Ergonomic Design, Breathing LED Lighting, Metal Scroll Wheel, Lightweighted / 3 Years Warranty (7ZZ87AA), Black",3,Budget
B08498D67S,"HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghosting Keys, and Windows Lock Key / 3 Years Warranty(7ZZ97AA)",3,Premium
B08498H13H,"HP GK320 Wired Full Size RGB Backlight Mechanical Gaming Keyboard, 4 LED Indicators, Mechanical Switches, Double Injection Key Caps, and Windows Lock Key(4QN01AA)",3,Premium
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,3,Mid
B084DTMYWK,Myvn 30W Warp/20W Dash Charging Usb Type C Charger Cable Compatible For Cellular Phones Oneplus 8T 8 8Pro 7 Pro / 7T / 7T Pro Nord And Oneplus 3 / 3T / 5 / 5T / 6 / 6T / 7,15,Mid
B084MZXJN6,"Belkin Apple Certified Lightning to USB Charge and Sync Cable for iPhone, iPad, Air Pods, 39.6 inch (100cm) – Black",3,Premium
B084MZXJNK,"Belkin Apple Certified Lightning To Type C Cable, Tough Unbreakable Braided Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",3,Premium
B084MZYBTV,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - White, USB-IF Certified",3,Mid
B084N133Y7,"Belkin Apple Certified Lightning To Type C Cable, Fast Charging For Iphone, Ipad, Air Pods, 3.3 Feet (1 Meters)    White",3,Premium
B084N18QZY,"Belkin USB C to USB-C Fast Charging Type C Cable, 60W PD, 3.3 feet (1 meter) for Laptop, Personal Computer, Tablet, Smartphone - Black, USB-IF Certified",3,Mid
B084N1BM9L,"Belkin Apple Certified Lightning to USB Charge and Sync Tough Braided Cable for iPhone, iPad, Air Pods, 3.3 feet (1 meters) – Black",3,Premium
B084PJSSQ1,"SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive (Silver, 128 GB, 5Y - SDDDC4-128G-I35)",4,Premium
B085194JFL,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",5,Budget
B0856HNMR7,"boAt Rockerz 370 On Ear Bluetooth Headphones with Upto 12 Hours Playtime, Cozy Padded Earcups and Bluetooth v5.0, with Mic (Buoyant Black)",14,Premium
B0856HY85J,"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation, Without Mic (Black)",14,Luxury
B0859M539M,"TP-LINK AC1300 Archer T3U Plus High Gain USB 3.0 Wi-Fi Dongle, Wireless Dual Band MU-MIMO WiFi Adapter with High Gain Antenna, Supports Windows 11/10/8.1/8/7/XP/MacOS",1,Premium
B085CZ3SR1,Mi 10W Wall Charger for Mobile Phones with Micro USB Cable (Black),15,Budget
B085DTN6R2,"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",3,Mid
B085HY1DGR,Sounce Spiral Charger Cable Protector Data Cable Saver Charging Cord Protective Cable Cover Headphone MacBook Laptop Earphone Cell Phone Set of 3 (Cable Protector (12 Units)),3,Mid
B085LPT5F4,Solidaire 550-Watt Mixer Grinder with 3 Jars (Black) (SLD-550-B),6,Premium
B085W8CFLH,"PTron Tangent Lite Bluetooth 5.0 Earphones with Mic, Hi-Fi Stereo Sound Neckband, 8Hrs Playtime, Lightweight Snug-fit in-Ear Headphones, IPX4 Water Resistant, Fast Charge & Voice Assistant (Black)",14,Premium
B086199CWG,Maharaja Whiteline Odacio Plus 550-Watt Juicer Mixer Grinder with 3 Jars (Black/Silver),6,Luxury
B086394NY5,TABLE MAGIC Multipurpose Laptop Table Mat Finish Top Work at Home Study Table (TM Regular- Black) (Alloy Steel),3,Premium
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,6,Premium
B086JTMRYL,"ESR USB C to Lightning Cable, 10 ft (3 m), MFi-Certified, Braided Nylon Power Delivery Fast Charging for iPhone 14/14 Plus/14 Pro/14 Pro Max, iPhone 13/12/11/X/8 Series, Use with Type-C Chargers, Black",3,Premium
B086PXQ2R4,"Classmate Long Book - Unruled, 160 Pages, 314 mm x 194 mm - Pack Of 3",11,Budget
B086Q3QMFS,"Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm - Pack Of 4",11,Budget
B086WMSCN3,"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)",14,Luxury
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function (White and Blue) with Free Sewing KIT Worth RS 500,6,Luxury
B0873L7J6X,"Infinity (JBL Glide 510, 72 Hrs Playtime with Quick Charge, Wireless On Ear Headphone with Mic, Deep Bass, Dual Equalizer, Bluetooth 5.0 with Voice Assistant Support (Black)",14,Premium
B087FXHB6J,Zebronics Zeb-Companion 107 USB Wireless Keyboard and Mouse Set with Nano Receiver (Black),3,Mid
B087JWLZ2K,AmazonBasics 108 cm (43 inches) 4K Ultra HD Smart LED Fire TV AB43U20PS (Black),5,Luxury
B0883KDSXC,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),6,Mid
B0883LQJ6B,"Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron, 1.8 Kg(Red)",6,Premium
B088GXTJM3,"DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Portrait, Softbox, Studio Lighting & More Ideal for Outdoor & Indoor Shoots",13,Mid
B088WCFPQF,"Cafe JEI French Press Coffee and Tea Maker 600ml with 4 Level Filtration System, Heat Resistant Borosilicate Glass (Black, 600ml)",6,Mid
B088Z1YWBC,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 3600 L (330 ANSI ) | 150"" (381 cm) Large Screen | VGA, AV, HDMI, SD Card, USB, Audio Out | (E03i31 / E04i32) Black",5,Luxury
B088ZFJY82,"Elv Aluminium Adjustable Mobile Phone Foldable Holder Tabletop Stand Dock Mount for All Smartphones, Tabs, Kindle, iPad (Moonlight Silver)",15,Mid
B088ZTJT2R,Havells Immersion HB15 1500 Watt (White Blue),8,Mid
B089BDBDGM,"Kuber Industries Waterproof Round Laundry Bag/Hamper|Polka Dots Print Print with Handles|Foldable Bin & 45 Liter Capicity|Size 37 x 37 x 49, Pack of 1(Black & White)- CTKTC044992",18,Budget
B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",15,Budget
B08B42LWKN,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),5,Luxury
B08B6XWQ1C,"DIGITEK® (DTR-200MT) (18 CM) Portable & Flexible Mini Tripod with Mobile Holder & 360 Degree Ball Head, For Smart Phones, Compact Cameras, GoPro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 kgs",13,Mid
B08BCKN299,"Sounce Gold Plated 3.5 mm Headphone Splitter for Computer 2 Male to 1 Female 3.5mm Headphone Mic Audio Y Splitter Cable Smartphone Headset to PC Adapter – (Black,20cm)",14,Mid
B08BG4M4N7,"PRUSHTI COVER AND BAGS, Protective Case for Airtel Xstream settop Box Remote Remote Control Pouch Cover Holder PU Leather Cover Holder(only Cover for Selling Purpose)",5,Budget
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,6,Luxury
B08BQ947H3,"LIRAMARK Webcam Cover Slide, Ultra Thin Laptop Camera Cover Slide Blocker for Computer MacBook Pro iMac PC Tablet (Pack of 3)",3,Budget
B08C4Z69LN,Crucial RAM 8GB DDR4 3200MHz CL22 (or 2933MHz or 2666MHz) Laptop Memory CT8G4SFRA32A,23,Premium
B08C7TYHPB,"iBELL Castor CTEK15L Premium 1.5 Litre Stainless Steel Electric Kettle,1500W Auto Cut-Off Feature,Silver",6,Mid
B08CDKQ8T6,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey)",3,Budget
B08CF3B7N1,"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)",3,Budget
B08CF3D7QR,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Function for All Type-C Devices (Grey),3,Budget
B08CF4SCNP,"Quantum QHM-7406 Full-Sized Keyboard with (₹) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)",3,Budget
B08CFCK6CW,"Boult Audio Truebuds with 30H Playtime, IPX7 Waterproof, Lightning Boult™ Type C Fast Charging (10 Min=100Mins), BoomX™ Tech Rich Bass, Pro+ Calling HD Mic, Touch Controls in Ear Earbuds TWS (Grey)",14,Luxury
B08CFJBZRK,Prestige IRIS Plus 750 watt mixer grinder,6,Luxury
B08CGW4GYR,"Milk Frother, Immersion Blender Cordlesss Foam Maker USB Rechargeable Small Mixer Handheld with 2 Stainless Whisks，Wisker for Stirring 3-Speed Adjustable Mini Frother for Cappuccino Latte Coffee Egg",6,Mid
B08CHKQ8D4,"Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone 14, 14 Pro, 14 Pro Max, 14 Plus, 13, 13 Pro, 13 Pro Max, 13 Mini, 12, 12 Pro, 11, 11 Pro Max iPhone 12 Mini, X, 8 (2M, Grey)",3,Mid
B08CHZ3ZQ7,"Redgear A-15 Wired Gaming Mouse with Upto 6400 DPI, RGB & Driver Customization for PC(Black)",3,Budget
B08CKW1KH9,Tata Sky Universal Remote Compatible for SD/HD,5,Budget
B08CNLYKW5,"Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control and 1100 Watt Dry Non-Stick soleplate Iron Super Combo (White and Grey, 1 Year Warranty)",6,Premium
B08CRRQK6Z,"Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black)",19,Luxury
B08CS3BT4L,Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),5,Luxury
B08CT62BM1,"Wayona USB Type C Fast Charging Cable Charger Cord 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S10e S10 S9 S8 S20 Plus, Note 10 9 8, M51 A40 A50 A70, Moto G7 G8 (1M, Grey)",3,Mid
B08CTNJ985,"Wayona USB Type C 65W Fast Charging 2M/6Ft Long Flash Charge Cable 3A QC 3.0 Data Cable Compatible with Samsung Galaxy S21 S10 S9 S8, iQOO Z3, Vivo, Note 10 9 8, A20e A40 A50 A70, Moto G7 G8 (2M, Grey)",3,Mid
B08CTQP51L,Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free],3,Mid
B08CYNJ5KY,HP 682 Black Original Ink Cartridge,16,Mid
B08CYPB15D,HP 805 Black Original Ink Cartridge,16,Budget
B08CZHGHKH,BESTOR® LCD Writing Tablet/pad 12 inches | Electronic Writing Scribble Board for Kids | Kids Learning Toy | Portable Ruff for LCD Paperless Memo Digital Tablet Notepad E-Writer/Writing/Drawing Pad Home/School/Office (Black),3,Mid
B08D11DZ2W,"Boult Audio AirBass PowerBuds with Inbuilt Powerbank, 120H Total Playtime, IPX7 Fully Waterproof, Lightning Boult Type-C Fast Charging, Low Latency Gaming, TWS Earbuds with Pro+ Calling Mic (Black)",14,Luxury
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,3,Premium
B08D6RCM3Q,"PrettyKrafts Folding Laundry Basket for Clothes with Lid & Handle, Toys Organiser, 75 Litre, (Pack of 1), Mushroom Print",18,Mid
B08D75R3Z1,"PTron Boom Ultima 4D Dual Driver, in-Ear Gaming Wired Headphones with in-line Mic, Volume Control & Passive Noise Cancelling Boom 3 Earphones - (Dark Blue)",14,Premium
B08D77XZX5,"PTron Tangentbeat in-Ear Bluetooth 5.0 Wireless Headphones with Mic, Enhanced Bass, 10mm Drivers, Clear Calls, Snug-Fit, Fast Charging, Magnetic Buds, Voice Assistant & IPX4 Wireless Neckband (Black)",14,Premium
B08D9MNH4B,"HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.",16,Luxury
B08D9NDZ1Y,"HP Deskjet 2331 Colour Printer, Scanner and Copier for Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal for Home.",16,Luxury
B08DCVRW98,SoniVision SA-D10 SA-D100 SA-D40 Home Theater Systems Remote Compatible with Sony RM-ANU156,5,Budget
B08DDRGWTJ,MI Usb Type-C Cable Smartphone (Black),3,Budget
B08DPLCM6T,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),5,Luxury
B08F47T4X5,"VR 18 Pcs - 3 Different Size Plastic Food Snack Bag Pouch Clip Sealer Large, Medium, Small Plastic Snack Seal Sealing Bag Clips Vacuum Sealer (Set of 18, Multi-Color) (Multicolor)",6,Budget
B08FB2LNSZ,"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds with Pure Bass, BT 5.0, Dual Pairing, Type C & Voice Assistant Support (Black)",14,Premium
B08FD2VSD9,TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),5,Luxury
B08FGNPQ9X,"Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband Modem with Upto 4 Hours Power Backup, Upto 2Amp, Works with Existing Adapter, Also Works with Set-top Box, Smart Camera, CCTV (Black)",1,Premium
B08FN6WGDQ,"Samsung Galaxy Buds Live Bluetooth Truly Wireless in Ear Earbuds with Mic, Upto 21 Hours Playtime, Mystic Black",14,Luxury
B08FTFXNNB,"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoom, Microsoft Teams and Other Apps (Black)",13,Premium
B08FY4FG5X,"Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black)",14,Premium
B08FYB5HHK,"TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45 LAN Wired Adapter for Ultrabook, Chromebook, Laptop, Desktop, Plug & Play, USB 3.0, Foldable and Portable Design",1,Premium
B08G1RW2Q3,"EYNK Extra Long Micro USB Fast Charging USB Cable | Micro USB Data Cable | Quick Fast Charging Cable | Charger Sync Cable | High Speed Transfer Android Smartphones V8 Cable (2.4 Amp, 3m,) (White)",3,Budget
B08G28Z33M,realme Buds Classic Wired in Ear Earphones with Mic (Black),14,Budget
B08G43CCLC,"NK STAR 950 Mbps USB WiFi Adapter Wireless Network Receiver Dongle for Desktop Laptop, (Support- Windows XP/7/8/10 & MAC OS) NOt Support to DVR and HDTV",1,Mid
B08G8H8DPL,"Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature, 4 Jars, White",6,Luxury
B08GJ57MKL,"Coway Professional Air Purifier for Home, Longest Filter Life 8500 Hrs, Green True HEPA Filter, Traps 99.99% Virus & PM 0.1 Particles, Warranty 7 Years (AirMega 150 (AP-1019C))",8,Luxury
B08GJNM9N7,LOHAYA Television Remote Compatible for VU LED LCD HD Tv Remote Control Model No :- EN2B27V,5,Mid
B08GM5S4CQ,Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe and Free installation (White Blue),8,Luxury
B08GSQXLJ2,Crompton Arno Neo 15-L 5 Star Rated Storage Water Heater (Geyser) with Advanced 3 Level Safety (Grey),8,Luxury
B08GTYFC37,"SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD",4,Luxury
B08GYG6T12,"SanDisk Ultra SDHC UHS-I Card 32GB 120MB/s R for DSLR Cameras, for Full HD Recording, 10Y Warranty",22,Budget
B08H21B6V7,Nokia 150 (2020) (Cyan),15,Premium
B08H5L8V1L,"Synqe USB Type C Fast Charging Cable 2M Charger Cord Data Cable Compatible with Samsung Galaxy M51,Galaxy M31S, S10e S10 S9 S20 Plus, Note10 9 8,M40 A50 A70, Redmi Note 9, Moto G7, Poco F1 (2M, Grey)",3,Mid
B08H673XKN,"Morphy Richards Icon Superb 750W Mixer Grinder, 4 Jars, Silver and Black",6,Luxury
B08H6B3G96,"Philips EasySpeed Plus Steam Iron GC2147/30-2400W, Quick Heat up with up to 30 g/min steam, 150g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam, Drip-Stop",6,Premium
B08H6CZSHT,"Philips EasySpeed Plus Steam Iron GC2145/20-2200W, Quick Heat Up with up to 30 g/min steam, 110 g steam Boost, Scratch Resistant Ceramic Soleplate, Vertical steam & Drip-Stop",6,Premium
B08H9Z3XQW,boAt Bassheads 242 in Ear Wired Earphones with Mic(Blue),14,Mid
B08HD7JQHX,"HUMBLE Dynamic Lapel Collar Mic Voice Recording Filter Microphone for Singing Youtube SmartPhones, Black",3,Budget
B08HDCWDXD,"Eureka Forbes Active Clean 700 Watts Powerful Suction & Blower Vacuum Cleaner with Washable HEPA Filter & 6 Accessories,1 Year Warranty,Compact,Light Weight & Easy to use (Red & Black)",6,Luxury
B08HDH26JX,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Mercurial Black)",3,Budget
B08HDJ86NZ,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3A Fast Charging & 480mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Martian Red)",3,Budget
B08HF4W2CT,"URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo",15,Premium
B08HLC7Z3G,"Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination & Boro-Silicate Body, 1.8 L Capacity along with Cordless Base, 2 Year Warranty (Black)",6,Premium
B08HLZ28QC,Oakter Mini UPS for 12V WiFi Router Broadband Modem | Backup Upto 4 Hours | WiFi Router UPS Power Backup During Power Cuts | UPS for 12V Router Broadband Modem | Current Surge & Deep Discharge Protection,1,Premium
B08HQL67D6,OFIXO Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden),3,Budget
B08HV25BBQ,Noise ColorFit Pro 2 Full Touch Control Smart Watch with 35g Weight & Upgraded LCD Display (Deep Wine),25,Luxury
B08HV83HL3,MI Power Bank 3i 20000mAh Lithium Polymer 18W Fast Power Delivery Charging | Input- Type C | Micro USB| Triple Output | Sandstone Black,15,Premium
B08HVJCW95,MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),15,Premium
B08HVL8QN3,"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)",15,Premium
B08J4PL1Z3,"RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons)",3,Mid
B08J7VCT12,"KENT 16068 Zoom Vacuum Cleaner for Home and Car 130 W | Cordless, Hoseless, Rechargeable HEPA Filters Vacuum Cleaner with Cyclonic Technology | Bagless Design and Multi Nozzle Operation | Blue",6,Luxury
B08J82K4GX,"Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LF24T350FHWXXL, Dark Blue Gray)",26,Luxury
B08JD36C6H,Kingston DataTraveler Exodia DTX/32 GB Pen Drive USB 3.2 Gen 1 (Multicolor),4,Budget
B08JKPVDKL,INKULTURE Stainless_Steel Measuring Cups & Spoon Combo for Dry or Liquid/Kitchen Gadgets for Cooking & Baking Cakes/Measuring Cup Set Combo with Handles (Set of 4 Cups & 4 Spoons),6,Budget
B08JMC1988,"boAt Stone 180 5W Bluetooth Speaker with Upto 10 Hours Playback, 1.75"" Driver, IPX7 & TWS Feature(Black)",19,Premium
B08JQN8DGZ,"boAt Airdopes 121v2 in-Ear True Wireless Earbuds with Upto 14 Hours Playback, 8MM Drivers, Battery Indicators, Lightweight Earbuds & Multifunction Controls (Active Black, with Mic)",14,Premium
B08JV91JTK,JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand Mixer Egg Beater for Cake Making and Whipping Cream with 7 Speed Control (White) with Free Spatula and Oil Brush,6,Mid
B08JW1GVS7,"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",15,Premium
B08K36NZSV,KONVIO NEER 10 Inch Spun Filter (PP SPUN) Cartridge Compatible for 10 Inch Pre-Filter Housing of Water Purifier | Pack of 4 Spun,6,Mid
B08K4PSZ3V,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (Grey)",15,Mid
B08K4RDQ71,"Tukzer Capacitive Stylus Pen for Touch Screens Devices, Fine Point, Lightweight Metal Body with Magnetism Cover Cap for Smartphones/Tablets/iPad/iPad Pro/iPhone (White)",15,Mid
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,3,Mid
B08KDBLMQP,"Croma 500W Mixer Grinder with 3 Stainless Steel Leak-proof Jars, 3 speed & Pulse function, 2 years warranty (CRAK4184, White & Purple)",6,Premium
B08KHM9VBJ,"Airtel AMF-311WW Data Card (Black), 4g Hotspot Support with 2300 Mah Battery",1,Premium
B08KRMK9LZ,"Tukzer Stylus Pen, iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 iPad 6/7/8/9th Gen; iPad 10.2"", Pro 12.9/11"", Mini 6/5th, Air 5/4/3rd, Precise for Writing/Drawing (3 Spare Tips)",15,Luxury
B08KS2KQTK,"Pajaka® South Indian Filter Coffee Maker 200 ML 2-4 Cup / Mugs / Glass | Madras Kaapi/ Kappi Drip Decoction Maker / Makers / Brewer / Pot or Drip / Dripper Made of Stainless Steel | Non-Electric Machine / Appliances / Utensils Medium Size for Home and Kitchen, Office, Cefe Traditional Item / Product | Used for making Country /Desi Style French Press Espresso Nespresso Expresso Cappuccino Instant Black Coffee | Best flavoured with Grounded Arabica Roasted Crushed Grind Coffee Beans",6,Budget
